1.2254
1.2295
1.229
1.2265
1.2252
1.2169
1.2168
1.2159
1.2156
1.2099
1.2126
1.2143
1.2179
1.2138
1.2147
1.2101
1.2122
1.2135
1.207
1.202
1.2025
1.1974
1.2035
1.2045
1.2106
1.2132
1.2127
1.2126
1.2107
1.2042
1.2078
1.2136
1.2155
1.2142
1.2143
1.2229
1.2093
1.2054
1.2079
1.2073
1.2045
1.1914
1.1849
1.1885
1.19
1.1978
1.1952
1.1917
1.1895
1.1905
1.1926
1.1909
1.1932
1.1872
1.1831
1.1777
1.1798
1.1779
1.1724
1.1743
1.1772
1.1763
1.181
1.1852
1.189
1.1904
1.1897
1.1907
1.1939
1.1974
1.1964
1.198
1.2028
1.2045
1.2033
1.2012
1.2069
1.2083
1.2079
1.2098
1.211
1.203
1.2059
1.2014
1.2003
1.2049
1.2165
1.217
1.2169
1.2074
1.207
1.2141
1.2155
1.2203
1.2216
1.2225
1.2178
1.221
1.2233
1.2204
1.2194
1.2194
1.2241
1.2213
1.2122
1.2173
1.22
1.218
1.2184
1.2173
1.2101
1.2126
1.212
1.2119
1.1911
1.1872
1.1909
1.191
1.195
1.1927
1.194
1.1938
1.1905
1.1848
1.1857
1.1848
1.1816
1.1803
1.184
1.1861
1.1858
1.1813
1.1826
1.1806
1.181
1.1804
1.1776
1.1799
1.1771
1.1761
1.181
1.1831
1.1809
1.1886
1.1864
1.1873
1.1859
1.1841
1.1838
1.1761
1.1749
1.1722
1.1737
1.1736
1.1796
1.1776
1.1714
1.1702
1.1693
1.169
1.1732
1.1746
1.1758
1.1761
1.1794
1.1795
1.18
1.185
1.1858
1.1884
1.1849
1.1818
1.1827
1.1821
1.1809
1.1824
1.1811
1.1764
1.1734
1.1729
1.1724
1.1739
1.1735
1.1715
1.1702
1.1681
1.1612
1.1577
1.1598
1.1622
1.1609
1.1546
1.1561
1.1572
1.1541
1.1568
1.1591
1.1594
1.1609
1.1632
1.1643
1.1643
1.1632
1.1609
1.159
1.16
1.1685
1.1552
1.1591
1.1581
1.1584
1.1546
1.1554
1.159
1.1589
1.1517
1.1443
1.1421
1.1333
1.1322
1.1358
1.1318
1.126
1.1265
1.1196
1.1302
1.1261
1.1287
1.1323
1.1306
1.1308
1.1282
1.1247
1.133
1.1285
1.1312
1.1298
1.1267
1.1261
1.1309
1.1277
1.1298
1.1272
1.1324
1.132
1.1329
1.1314
1.1337
1.1318
1.129
1.1296
1.1335
1.1307
1.1358
1.1328
1.1363
1.1431
1.1464
1.1414
1.1336
1.1346
1.1336
1.1346
1.131
1.1283
1.1279
1.1141
1.116
1.1212
1.1239
1.1299
1.1425
1.1455
1.1434
1.1416
1.1435
1.1487
1.1404
1.1306
1.1363
1.1381
1.1364
1.1327
1.1342
1.1316
1.1154
1.1261
1.1224
1.1103
1.1102
1.1053
1.0912
1.086
1.0881
1.1069
1.1007
1.0937
1.0979
1.0974
1.0996
1.111
1.1044
1.1048
1.1022
1.1001
1.1006
1.0985
1.0977
1.1104
1.1163
1.1093
1.1043
1.0992
1.0921
1.0913
1.09
1.0874
1.0875
1.0852
1.0874
1.0796
1.0812
1.0785
1.0789
1.0857
1.0839
1.079
1.0703
1.0661
1.0549
1.05
1.0537
1.0521
1.0532
1.0539
1.0507
1.0572
1.0559
1.0531
1.0537
1.0376
1.041
1.042
1.0532
1.0494
1.0587
1.0559
1.0668
1.0744
1.0658
1.0725
1.0709
1.0731
1.0646
1.0733
1.0721
1.0699
1.0697
1.074
1.0656
1.0521
1.0436
1.0416
1.0388
1.0531
1.0473
1.0548
1.0583
1.0503
1.0539
1.0601
1.0534
1.0477
1.0469
1.0409
1.0254
1.0173
1.0159
1.0178
1.0088
1.0069
1.0081
1.0028
1.0089
1.016
1.0238
1.0217
1.0197
1.0225
1.0211
1.0116
1.0108
1.0163
1.0202
1.027
1.0194
1.0146
1.0221
1.017
1.0207
1.0226
1.0337
1.0338
1.0257
1.0186
1.0174
1.0164
1.0114
1.0039
0.9936
0.9976
0.9967
0.9959
0.9998
1
1.0018
1.0065
0.995
1.003
0.9914
0.9942
0.9956
1.0046
1.0129
0.9997
0.9993
0.9991
1.0013
1.0003
0.9994
0.988
0.9841
0.9719
0.9623
0.9616
0.9681
0.9774
0.9783
